,actual,baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
730,529.222185,469.658783613,517.680058823,529.889544226,511.15825989,534.49393385,518.332296098,529.976966232,560.780962611,561.636679176
731,1741.60133,1680.3477276,1775.4191188,1783.57327549,1773.59551924,1789.74046388,1779.05030197,1790.65612535,1761.09505534,1759.94651023
732,890.45677,809.612927055,924.02746784,935.173080767,917.99205447,938.35097385,925.682235027,931.777629054,1010.68052961,1011.62889801
733,55.060221,44.5368277851,74.936812828,72.1590681698,74.9708371603,68.3771745371,74.6990469034,73.0597435851,83.2147953169,82.991877998
734,502.584792,512.284613744,621.912397793,614.905904449,627.682874465,609.341762659,622.439939783,610.754136695,673.087075461,673.172123191
735,277.27621,318.436085572,372.821332168,371.538554537,377.327597044,370.656014081,374.35403631,371.891064771,394.749820176,394.742062329
736,197.665748,203.832645637,335.462600382,325.746001512,333.120178623,327.025680313,332.772677292,328.876847018,332.765637972,332.686152271
737,1296.211109,1315.05549259,1315.17551476,1289.15936194,1304.65982722,1291.69850225,1304.74235174,1286.10073456,1110.02176871,1109.32238164
738,893.608978,469.282063303,461.257494615,455.160858904,457.251296076,457.668519162,456.627829122,455.960166245,366.846904268,363.864518447
739,984.055539,737.368022186,932.123538529,915.972430073,934.292188686,901.459895488,929.796048121,909.029896377,1011.43770989,1011.44810688
740,2407.573645,2552.95728099,2687.95048069,2694.46988639,2693.36441303,2705.82396818,2694.88500733,2706.09521474,2645.31530858,2644.76802078
741,340.642477,329.122527151,447.852463621,463.986930101,426.951641524,468.026577171,447.033380573,467.043745586,498.43135748,499.0213726
742,284.770049,302.262318123,305.816829839,303.730384454,302.41711751,301.381424385,302.943726068,300.01753428,258.497531924,259.463361772
743,1816.942154,1117.44847083,1325.36871176,1315.16313018,1342.38340783,1310.00080621,1329.06799493,1308.41843877,1427.47943615,1427.74557618
744,380.842551,378.691079187,410.955353365,410.145755336,411.79876419,407.779139254,411.625757404,412.270758591,395.952300959,396.016515558
745,1538.068336,1320.18476463,1550.54413606,1538.78691849,1571.96917249,1536.91837846,1555.77053158,1531.37500171,1674.49640259,1673.65311139
746,2245.239224,1768.48119946,2026.71456746,2021.66348642,2058.44082733,2026.49594748,2037.34684074,2020.51041655,2147.60263975,2148.12241299
747,251.794235,258.916100595,275.315786637,284.424778681,273.783828483,287.326768638,274.707905201,284.881277052,291.193320796,292.014325416
748,1132.485891,1145.85329901,1212.6036523,1223.49880009,1211.01955326,1233.19113721,1216.31224593,1228.02950427,1239.15934708,1237.84215798
749,168.733972,176.803310284,205.436890532,205.512611125,206.843818284,203.658332122,206.230486739,206.716998308,210.986898663,210.93194034
750,905.943834,976.24133394,1052.99311742,1065.26403404,1051.1060188,1073.66887126,1056.74912306,1068.77326743,1096.29111396,1096.14323959
751,465.045385,348.27809191,367.687223243,375.466385111,364.038938932,376.592501872,366.821920813,376.086093174,369.322626059,370.205957934
752,518.324908,451.092919109,555.117911218,547.727849057,558.982754143,541.348319751,554.962618673,543.798114774,601.707448138,601.755313202
753,223.991309,227.287225651,273.422556805,266.700752344,274.934054823,267.723870543,273.57694977,265.669427075,309.951756982,307.529249761
754,1777.801767,1494.14188913,2024.44287993,1978.51576082,2015.20114538,1949.4225944,2011.65607496,1967.75839863,2161.68355643,2161.85780587
755,591.798239,559.198390732,590.563284916,600.141408126,584.733989051,604.007206618,590.781254909,601.780699277,605.657491153,605.302571774
756,801.947959,881.424740638,1044.74502897,1037.00665051,1058.08065812,1033.31782376,1047.77676163,1032.32173608,1124.0077484,1124.18481894
757,1465.106965,1526.484655,1745.53014961,1737.70254023,1773.77702731,1745.52343044,1754.50687361,1734.10789764,1872.36310888,1870.40616606
758,39.194545,44.9479371032,51.6328667089,48.4210134173,51.9141631852,52.1841832088,50.8026191596,48.961714932,55.1778128639,55.8625274478
759,572.193949,642.511945126,669.291634007,675.136145626,661.928681977,676.026091718,668.199023263,676.253623076,645.316069442,646.416626636
760,264.09732,179.165537275,222.228978491,220.339911499,223.639467168,217.699340249,222.516406363,220.547897612,238.012173555,237.896154035
761,699.853793,689.661302614,708.690203303,709.56850809,698.956511112,708.280585792,705.589278607,708.601939573,653.604853186,654.767748597
762,784.050841,971.327383591,1067.55448628,1080.85353431,1066.82510632,1088.93295232,1071.77638002,1082.78466487,1127.00048555,1128.12155025
763,262.868182,330.057199801,336.785570016,332.65912041,333.948360383,330.65590846,334.506819675,331.547540089,300.098771809,298.758859644
764,720.743617,644.62145112,747.739773459,758.258878936,736.867213093,758.005615453,747.619892486,754.427398395,828.681156197,829.51165035
765,716.69836,712.167721518,802.67975279,814.849201937,796.700816721,819.607886166,804.36848258,812.823433526,875.255746476,876.197583478
766,623.325807,644.114361463,696.226555085,708.111052611,691.492542679,715.799554014,698.121646886,709.325337671,743.295993808,743.001404637
767,454.600718,409.419226908,522.582747478,510.52844122,522.086393278,503.916665422,520.749519964,507.1209702,573.355687948,572.183719491
768,637.131711,527.851222494,576.283868714,575.821867125,582.077869683,578.270148643,578.993844476,578.243057534,598.71598682,596.194534318
769,216.670887,191.599688334,189.087164045,185.435445999,191.748610841,185.608259077,190.007862459,182.931188151,130.330490459,131.288251976
770,2601.00521,2588.38604561,2766.64103703,2776.94232931,2775.79819705,2785.96435157,2776.33191434,2790.95968598,2746.66499209,2748.65731157
771,126.112627,171.259044322,185.397812773,194.859843409,186.14593421,198.083706038,184.763643714,194.792801643,210.213345881,210.937237211
772,941.041174,722.3694526,797.37930712,797.955233229,805.113315947,797.911610499,801.26519152,802.409896045,805.042193883,805.223112262
773,123.524693,134.167729363,142.967184004,152.300094186,146.15799914,155.775198386,142.668945476,152.188714585,167.254015743,167.972130465
774,2017.0,2105.87190319,2188.77042731,2185.73625717,2181.26561476,2188.05798497,2187.95329588,2191.70743416,2065.01875446,2067.00096403
775,912.418216,764.770484884,857.134111345,869.48801863,852.45952011,875.014984961,859.398154747,868.737892065,925.825150225,926.774970931
776,555.515232,597.784895675,642.158908684,640.780261642,644.456524298,639.043640899,643.476701103,644.063231944,619.288155665,619.475466551
777,1388.382708,1467.55254976,1441.93103759,1411.82898022,1420.66211796,1420.84029862,1427.6877239,1405.37952572,1169.01454463,1170.89122837
778,896.308484,890.811338267,876.216234997,862.19091164,860.363639107,863.935800036,867.008044628,855.458344386,725.777628377,725.725026463
779,559.970099,383.536346844,477.189562337,470.226141025,479.573049677,464.150132048,476.759391944,467.428993569,517.465259709,517.425594566
780,962.377438,926.712529313,965.832585811,970.998077967,958.105323286,972.694307587,965.231332071,973.399765069,928.179689021,929.454380917
781,2740.891543,2051.38140667,2257.1107967,2257.65629605,2288.75516802,2270.08044299,2270.75194044,2266.22477598,2334.16435561,2332.37364928
782,2164.13547,895.723988615,2737.32152532,2781.36837544,2762.5087693,2745.48511494,2745.07161171,2736.57327011,1751.65912577,1751.30003703
783,419.619249,342.623178798,329.289587935,324.882606344,330.8229543,335.145902855,328.251154696,332.003211611,231.468587318,231.574388915
784,211.428047,181.305494872,202.868983884,200.757384476,205.169838649,203.148302878,203.759685104,201.098816232,226.964054453,224.383672798
785,1910.025021,1528.46689205,1759.7041344,1750.31709574,1786.99995856,1756.17461912,1768.00373619,1745.8328432,1892.11719231,1890.11320333
786,588.0,732.535015045,685.369131305,672.36621719,674.205481803,683.2990223,676.617924592,666.713025581,509.240923648,507.634773648
787,89.211094,107.962448429,103.673828976,100.642907268,105.71134278,98.7080017644,101.063048901,95.0533303263,94.6255205276,92.6201081782
788,741.426847,673.5704911,730.768593791,730.876328284,737.075291514,731.539953448,733.964046271,735.054219054,726.259114519,726.506260744
789,1631.665138,1417.17796866,1598.18992035,1609.66053238,1604.32912326,1618.34543156,1604.61920287,1607.79349575,1712.97981444,1714.21008337
790,285.250188,275.366809176,294.013110238,301.788531537,292.326837029,302.694206963,293.086320951,302.244204821,300.900203041,301.711077397
791,931.830758,984.95249803,1075.6186744,1088.63706564,1074.04767671,1095.38556815,1079.6123969,1092.09166434,1120.62584796,1121.73748146
792,732.021919,518.610957303,562.856937327,562.709056937,566.765669196,562.251512186,564.952737157,565.947164163,555.369289859,555.532190377
793,2077.03655,2058.51634625,2359.56975833,2366.03979605,2375.67608705,2372.63773559,2368.33709684,2358.44995033,2542.56849445,2544.01263755
794,209.332106,209.557890538,245.161043119,244.570062641,247.851234784,243.655260934,246.182487892,245.180722852,257.968216306,257.944087161
795,1136.162774,902.891806933,995.502259869,996.268137742,1005.95927883,997.173425017,1000.60273544,1001.65094293,1007.72701276,1007.98624477
796,943.442894,767.507313604,824.820454824,836.799595412,820.782794052,842.489379824,827.14838429,839.832323006,849.76703437,850.852762348
797,792.971743,870.490154172,911.30365736,904.064062065,909.880280552,900.893686835,909.969004198,906.323148373,838.336210679,838.699012236
798,830.563542,296.205776198,321.640026443,331.778170723,316.255568364,336.858674419,321.211251293,331.732767995,361.620463045,361.119165717
799,585.721757,445.915699448,542.675379902,536.646220872,547.384052236,531.967778103,543.164016567,533.808527414,586.650511374,586.657805748
800,175.320687,191.621680403,201.349863464,198.356700508,199.442893478,196.910444044,200.239255277,199.075370271,169.825026918,169.807735637
801,396.237856,350.331682491,337.667882056,335.254071652,331.637760217,333.21951044,332.736208816,328.091550022,287.727583722,285.842423257
802,1698.082007,1542.48061134,2021.62633249,2004.60309928,1991.93490713,1980.33288949,2010.88853196,1993.11041756,2197.23680769,2198.17424148
803,4543.121545,2116.18428689,2112.31101324,2071.4537772,2096.21813164,2075.69319618,2095.78470331,2065.69569901,1793.97579384,1792.364515
804,1089.488145,918.239890337,911.832817527,902.945436901,896.260324148,901.639508671,903.519189324,896.088767133,797.039125596,795.540910792
805,1441.0,1487.7668565,1619.10044191,1632.61599315,1623.08300224,1641.1906656,1626.07363103,1639.2432155,1664.45311086,1665.80451134
806,1334.763996,1308.96975322,1344.21891323,1338.68662239,1330.83492774,1336.97592192,1339.39497501,1338.39636155,1228.00266646,1229.53643164
807,584.770049,565.60497273,588.881664513,594.075306619,581.564562753,593.971717305,587.334642361,594.515022364,563.894822443,564.939458237
808,671.035901,585.174341104,671.618670555,670.326542096,681.091804752,671.001436234,675.044864257,671.076051756,707.741575544,707.845998091
809,1821.568862,1692.07527595,1768.41290722,1770.24403495,1761.63148872,1772.23336388,1768.65356914,1775.8460526,1687.68661447,1689.36825121
810,621.601206,464.83251137,616.304788112,597.977419239,612.607894024,593.245620844,612.857459042,595.438633529,674.889374518,672.667269463
811,254.500346,324.076354949,390.464904398,403.776453952,373.532247589,402.573852666,388.922293413,402.181807896,449.053243392,449.745877817
812,464.114748,509.118007531,551.300442474,550.445226199,553.227848157,548.261041772,552.526159843,553.404091196,534.336779791,534.455979975
813,1170.270495,896.223466485,1049.16701132,1043.40796103,1064.06696349,1042.41498157,1053.22362822,1040.08153529,1123.6702335,1123.87983973
814,460.249094,268.923060019,307.861919293,320.664584476,297.21997074,321.490166596,306.944647838,319.287837172,355.847575198,356.558234075
815,1691.620835,1226.14388477,1568.61919557,1539.83630139,1570.39498332,1514.39811243,1563.31941677,1527.15280293,1697.9131551,1698.08250388
816,1311.165007,1286.37537729,1789.20091176,1746.85020949,1778.87278348,1725.70961803,1776.61598597,1740.83281429,1893.34845716,1893.47716978
817,312.91063,248.362430006,281.724719069,294.262089914,272.762314858,295.645957474,280.90161515,293.149940237,326.129943955,326.836902712
818,1643.869085,1699.81405826,1749.60309223,1741.50394206,1735.87228413,1739.94517201,1744.55171857,1742.46163793,1604.81923288,1606.5751555
819,671.77974,620.824644726,653.666992766,662.909872734,648.001324414,666.338284235,654.08860913,665.105704031,653.946545551,655.01976083
820,1955.90728,2002.62761656,2106.55210241,2111.20026851,2104.69325436,2116.13965231,2109.8334172,2119.92967569,2040.64215075,2042.48084183
821,118.163993,135.745351606,136.080360309,140.886638309,141.848222316,145.313842034,135.029563957,140.526623207,151.59258634,151.086790664
822,659.532008,641.368990492,706.120016727,706.222141577,710.897825553,704.760714305,708.76918286,710.01384678,712.875110198,711.613387663
823,1625.0,1656.20362656,1751.68550958,1759.95922574,1750.75548894,1765.98166519,1755.78891273,1767.85638976,1722.66357859,1724.29146743
824,1328.0,1167.63824564,1206.73638717,1206.18951475,1195.96374441,1205.75045073,1203.96165869,1207.37982042,1125.24011224,1126.67219821
825,923.7321,800.746782749,920.354606593,914.555593601,933.711424008,918.691305847,924.597615567,913.09390967,994.231501536,991.915335293
826,3313.316162,1560.40358386,3702.69364577,3741.49249151,3794.2106196,3750.79604541,3729.06447586,3715.83652849,2841.27689644,2840.92911262
827,982.0,935.297450955,981.85897116,989.191256976,975.458248564,991.921788443,982.385304961,992.536615763,959.167868009,960.418850663
828,434.548401,432.111992292,567.361622855,554.58031938,565.187528057,544.191568609,564.336631808,550.843563543,614.060398683,614.014682993
829,243.518053,174.241398408,176.064967782,172.445975952,178.894784637,171.219476354,176.870892426,169.637805737,125.278730818,126.193641508
830,1050.391035,265.242978605,328.036405296,324.776494603,330.228483869,321.293804966,328.351705664,324.526880171,352.692670069,352.56234721
831,509.969847,446.483148935,468.048031418,466.082044103,466.65960083,463.119545701,466.992696662,465.996585392,449.60946772,446.890874292
832,1510.0,1347.86035237,1642.99915036,1623.3194717,1657.42020467,1606.72852188,1643.70334194,1611.02907333,1779.72940141,1780.01900878
833,1476.425455,1527.79612341,1588.39879525,1589.15046051,1580.21587909,1590.95338573,1587.52954729,1593.21422327,1504.79979647,1506.43856049
834,1705.015825,1457.91055976,1598.40965623,1599.73281598,1616.89347461,1603.8729621,1607.12019578,1608.06061449,1619.17089404,1619.70795598
835,868.584303,749.863664145,808.192368276,807.927898349,814.63096931,808.813617556,811.436124958,812.494380099,797.335332104,797.639977788
836,621.857672,798.910258556,864.91551633,864.957712375,872.775023471,866.976903452,868.775306409,869.441648849,870.473922239,869.421303178
837,1295.0554,882.1330653,1416.73666224,1384.52300442,1413.8738182,1388.98797903,1407.78668997,1393.65195889,1405.3546173,1405.29154414
838,212.30127,244.761516202,299.215178528,296.053721058,301.613423086,293.459354348,299.519885321,295.087186231,322.710684502,322.664774092
839,906.12114,1003.09879947,1167.68753203,1174.08697343,1160.71794172,1174.83596642,1168.84001456,1169.3862575,1284.90134785,1284.5297342
